11,77
17,183
24,258
30,246
37,233
44,247
50,305
57,323
63,293
70,268
76,310
83,349
90,337
96,304
103,302
109,351
116,370
122,327
130,294
136,358
142,386
149,344
155,308
162,362
168,390
176,358
182,321
189,364
196,340
205,396
215,339
224,390
234,375
243,357
252,398
262,330
271,414
280,371
289,371
300,395
309,339
318,409
327,358
336,377
346,382
355,343
365,398
374,335
384,380
393,363
402,341
411,381
420,308
430,375
440,335
449,333
458,358
467,301
477,375
486,295
495,325
505,331
515,288
524,350
533,257
542,306
551,288
561,271
571,317
580,240
589,287
599,236
608,252
617,281
626,225
636,269
646,200
655,235
664,243
673,207
683,252
692,187
702,219
711,198
720,195
730,248
739,176
748,209
757,161
768,189
777,224
786,174
795,210
804,162
814,192
823,204
833,178
842,221
851,169
861,205
870,192
879,192
888,253
899,183
908,226
917,177
926,216
935,255
945,208
954,260
964,201
973,246
983,263
992,237
1001,312
1011,291
1021,281
1033,272
1043,266
1053,259
1063,252
1074,280
1084,309
1094,331
1105,349
1116,352
1126,337
1136,325
1146,314
1157,303
1168,292
1178,327
1188,349
1199,364
1209,377
1219,388
1230,376
1241,359
1251,345
1261,331
1271,317
1282,351
1292,367
1303,379
1313,389
1324,398
1334,394
1344,373
1354,355
1366,338
1376,324
1386,348
1396,365
1406,378
1417,388
1427,396
1438,388
1448,365
1459,345
1469,326
1479,310
1489,308
1501,330
1511,345
1521,357
1531,369
1542,352
1552,328
1563,308
1573,288
1584,271
1594,256
1604,264
1614,288
1625,307
1636,322
1646,294
1656,272
1667,255
1677,238
1687,224
1698,210
1709,198
1719,222
1729,253
1739,262
1750,240
1760,225
1771,211
1781,199
1792,188
1802,180
1812,172
1822,164
1833,221
1844,239
1854,224
1864,212
1874,204
1885,198
1896,190
1906,185
1916,181
1927,178
1937,234
1947,270
1957,262
1969,253
1979,245
1989,240
1999,233
2010,229
2020,225
2031,243
2041,284
2052,314
2062,340
2072,320
2082,311
2093,301
2104,293
2114,286
2124,279
2135,309
2145,341
2155,362
2166,380
2177,395
2187,369
2197,354
2207,342
2217,329
2229,317
2239,354
2249,376
2259,393
2270,406
2280,417
2290,407
2301,387
2312,370
2322,355
2332,340
2342,373
2353,390
2364,403
2374,413
2384,422
2395,417
2405,395
2415,375
2425,358
2437,340
2447,363
2457,378
2467,391
2478,402
2488,410
2499,401
2509,377
2520,356
2530,337
2540,318
2550,302
2562,337
2572,353
2582,366
2592,377
2603,357
2613,331
2623,311
2634,289
2644,272
2655,255
2665,260
2675,284
2685,306
2697,323
2707,292
2717,271
2727,253
2738,236
2748,221
2758,206
2769,194
2780,216
2790,249
2800,258
2810,237
2821,223
2832,209
2842,198
2852,187
2863,179
2873,171
2883,164
2894,223
2905,238
2915,224
2925,213
2935,206
2946,199
2956,193
2967,187
2977,183
2988,180
2998,239
3008,272
3018,265
3030,255
3040,249
3050,243
3060,238
3070,233
3081,227
3091,249
3102,288
3112,314
3123,337
3133,320
3143,310
3153,301
3165,294
3175,287
3185,280
3195,312
3206,340
3216,361
3227,378
3237,391
3248,366
3258,353
3268,340
3278,329
3289,317
3300,355
3310,374
3320,390
3331,401
3341,409
3351,400
3362,379
3373,362
3383,347
3393,332
3403,364
3414,381
3424,393
3435,403
3445,411
3456,405
3466,383
3476,362
3486,344
3497,327
3508,348
3518,363
3528,375
3538,385
3549,394
3560,382
3570,359
3580,338
3591,320
3601,302
3611,285
3621,318
3633,334
3643,348
3653,359
3663,337
3674,313
3684,293
3695,274
3705,257
3716,242
3726,243
3736,270
3746,291
3757,308
3768,274
3778,254
3788,236
3799,222
3809,209
3819,197
3830,185
3841,208
3851,239
3861,245
3871,227
3881,212
3893,201
3903,189
3913,181
3923,173
3934,166
3944,175
3954,216
3965,231
3976,219
3986,208
3996,201
4006,195
4017,190
4028,185
4038,182
4048,195
4059,239
4069,271
4079,267
4089,258
4101,250
4111,246
4121,239
4131,235
4142,231
4152,256
4163,293
4173,319
4184,342
4194,328
4204,318
4214,309
4226,300
4236,292
4246,284
4256,320
4267,346
4277,367
4287,384
4298,399
4308,375
4319,360
4329,346
4339,334
4349,322
4361,361
4371,381
4381,396
4391,408
4402,417
4412,408
4422,387
4433,368
4444,352
4454,336
4464,369
4474,384
4485,396
4496,405
4506,412
4516,405
4527,382
4537,363
4547,344
4558,326
4569,347
4579,361
4589,374
4599,384
4610,393
4620,380
4631,357
4641,335
4652,315
4662,296
4672,278
4682,308
4694,326
4704,340
4714,351
4724,326
4734,305
4745,284
4755,266
4766,248
4776,233
4787,218
4797,259
4807,282
4817,299
4829,264
4839,244
4849,228
4859,213
4870,199
4880,187
4891,174
4901,197
4912,226
4922,231
4932,213
4942,200
4953,189
4964,180
4974,172
4984,164
4995,158
5005,169
5015,208
5026,223
5037,211
5047,203
5057,196
5067,190
