"68870,478,255"
"69071,478,255"
"69272,478,255"
"69473,478,255"
"69673,478,255"
"69874,479,255"
"70075,478,255"
"70276,478,255"
"70476,478,255"
"70677,479,255"
"70879,479,255"
"71079,479,255"
"71280,479,255"
"71481,479,255"
"71682,479,255"
"71882,479,255"
"72083,479,255"
"72284,479,255"
"72484,479,255"
"72686,479,255"
"72887,479,255"
"73088,479,255"
"73288,479,255"
"73489,479,255"
"73690,479,255"
"73890,479,255"
"74091,479,255"
"74293,479,255"
"74493,480,255"
"74694,479,255"
"74895,480,255"
"75096,480,255"
"75296,480,255"
"75497,480,255"
"75698,480,255"
"75898,480,255"
"76100,481,255"
"76301,480,255"
"76502,480,255"
"76702,481,255"
"76903,481,255"
"77104,481,255"
"77304,481,255"
"77505,481,255"
"77706,480,255"
"77907,481,255"
"78108,481,255"
"78309,481,255"
"78510,481,255"
"78710,481,255"
"78911,481,255"
"79112,481,255"
"79312,481,255"
"79513,481,255"
"79715,481,255"
"79916,481,255"
"80116,482,255"
"80317,482,255"
"80518,481,255"
"80718,481,255"
"80919,481,255"
"81120,482,255"
"81321,482,255"
"81522,482,255"
"81723,482,255"
"81924,482,255"
"82124,482,255"
"82325,482,255"
"82526,483,255"
"82726,482,255"
"82927,482,255"
"83129,482,255"
"83330,482,255"
"83530,483,255"
"83731,483,255"
"83932,483,255"
"84132,483,255"
"84333,482,255"
"84534,483,255"
"84734,483,255"
"84936,482,255"
"85137,482,255"
"85338,482,255"
"85538,482,255"
"85739,482,255"
"85940,482,255"
"86140,482,255"
"86341,482,255"
"86543,482,255"
"86744,482,255"
"86944,482,255"
"87145,483,255"
"87346,483,255"
"87546,483,255"
"87747,483,255"
"87948,484,255"
"88148,484,255"
"88350,484,255"
"88551,484,255"
"88752,484,255"
"88952,484,255"
"89153,484,255"
"89354,483,255"
"89554,484,255"
"89755,483,255"
"89956,483,255"
"90158,483,255"
"90358,483,255"
"90559,483,255"
"90760,484,255"
"90960,483,255"
"91161,484,255"
"91362,484,255"
"91563,484,255"
"91763,484,255"
"91965,484,255"
"92166,484,255"
"92366,484,255"
"92567,484,255"
"92768,484,255"
"92968,485,255"
"93169,485,255"
"93370,485,255"
"93572,485,255"
"93772,485,255"
"93973,485,255"
"94174,486,255"
"94374,486,255"
"94575,486,255"
"94776,486,255"
"94977,486,255"
"95177,486,255"
"95379,486,255"
"95580,486,255"
"95780,486,255"
"95981,485,255"
"96182,485,255"
"96382,485,255"
"96583,485,255"
"96784,485,255"
"96985,485,255"
"97186,486,255"
"97387,485,255"
"97588,485,255"
"97788,486,255"
"97989,485,255"
"98190,486,255"
"98391,485,255"
"98591,485,255"
"98793,485,255"
"98994,485,255"
"99194,485,255"
"99395,485,255"
"99596,485,255"
"99796,485,255"
"99997,486,255"
"100198,485,255"
"100399,485,255"
"100600,485,255"
"100801,485,255"
"101002,485,255"
"101202,486,255"
"101403,485,255"
"101604,486,255"
"101806,485,255"
"102006,485,255"
"102207,485,255"
"102408,485,255"
"102608,485,255"
"102809,485,255"
"103011,485,255"
"103212,485,255"
"103412,485,255"
"103613,486,255"
"103814,485,255"
"104014,486,255"
"104215,486,255"
"104417,486,255"
"104617,486,255"
"104818,487,255"
"105019,487,255"
"105220,487,255"
"105420,487,255"
"105622,487,255"
"105823,487,255"
"106023,487,255"
"106224,487,255"
"106425,487,255"
"106626,487,255"
"106827,487,255"
"107028,487,255"
"107229,487,255"
"107429,486,255"
"107630,487,255"
"107831,487,255"
"108032,487,255"
"108233,487,255"
"108434,487,255"
"108635,487,255"
"108835,487,255"
"109036,487,255"
"109237,487,255"
"109438,487,255"
"109639,487,255"
"109840,487,255"
"110041,487,255"
"110241,487,255"
"110442,487,255"
"110643,487,255"
"110844,487,255"
"111045,487,255"
"111246,487,255"
"111447,487,255"
"111647,487,255"
"111848,487,255"
"112050,487,255"
"112250,487,255"
"112451,486,255"
"112652,487,255"
"112852,487,255"
"113053,487,255"
"113255,487,255"
"113456,487,255"
"113656,488,255"
"113857,488,255"
"114058,488,255"
"114258,488,255"
"114459,489,255"
"114661,488,255"
"114862,488,255"
"115062,488,255"
"115263,488,255"
"115464,488,255"
"115664,488,255"
"115866,488,255"
"116067,488,255"
"116268,488,255"
"116468,488,255"
"116669,488,255"
"116870,488,255"
"117071,488,255"
"117272,489,255"
"117473,488,255"
"117673,489,255"
"117874,489,255"
"118075,489,255"
"118276,489,255"
"118477,489,255"
"118678,489,255"
"118879,489,255"
"119079,489,255"
"119280,489,255"
"119481,489,255"
"119683,489,255"
"119883,489,255"
"120084,489,255"
"120285,490,255"
"120485,490,255"
"120686,490,255"
"120888,489,255"
"121089,490,255"
"121289,489,255"
"121490,490,255"
"121691,489,255"
"121891,489,255"
"122092,490,255"
"122294,489,255"
"122494,489,255"
"122695,489,255"
"122896,488,255"
"123097,488,255"
"123297,488,255"
"123499,489,255"
"123700,488,255"
"123900,488,255"
"124101,488,255"
"124302,488,255"
"124503,488,255"
"124704,488,255"
"124905,488,255"
"125106,488,255"
"125306,488,255"
"125507,488,255"
"125708,488,255"
"125908,487,255"
"126110,487,255"
"126311,487,255"
"126512,487,255"
"126712,487,255"
"126913,487,255"
"127114,487,255"
"127315,487,255"
"127516,487,255"
"127717,488,255"
"127918,487,255"
"128118,487,255"
"128319,487,255"
"128521,487,255"
"128721,488,255"
"128922,487,255"
"129123,487,255"
"129324,487,255"
"129524,488,255"
"129725,488,255"
"129927,487,255"
"130127,487,255"
"130328,488,255"
"130529,487,255"
"130729,487,255"
"130930,488,255"
"131132,488,255"
"131333,488,255"
"131533,488,255"
"131734,488,255"
"131935,487,255"
"132135,488,255"
"132336,488,255"
"132538,488,255"
"132739,488,255"
"132939,488,255"
"133140,488,255"
"133341,489,255"
"133541,489,255"
"133743,489,255"
"133944,490,255"
"134145,489,255"
"134345,489,255"
"134546,489,255"
"134747,489,255"
"134948,489,255"
"135149,489,255"
"135350,489,255"
"135550,489,255"
"135751,489,255"
"135952,489,255"
"136153,488,255"
"136354,488,255"
"136555,488,255"
"136756,488,255"
"136956,488,255"
"137157,488,255"
"137358,488,255"
"137560,488,255"
"137760,488,255"
"137961,488,255"
"138162,488,255"
"138362,489,255"
"138563,489,255"
"138765,489,255"
"138966,489,255"
"139166,489,255"
"139367,489,255"
"139568,490,255"
"139768,489,255"
"139969,490,255"
"140171,489,255"
"140371,490,255"
"140572,490,255"
"140773,490,255"
"140974,490,255"
"141174,490,255"
"141376,490,255"
"141577,490,255"
"141777,490,255"
"141978,490,255"
"142179,489,255"
"142380,490,255"
"142581,490,255"
"142782,489,255"
"142983,490,255"
"143183,490,255"
"143384,490,255"
"143585,490,255"
"143785,490,255"
"143987,490,255"
"144188,490,255"
"144389,490,255"
"144589,490,255"
"144790,490,255"
"144991,490,255"
"145192,490,255"
"145393,490,255"
"145594,490,255"
"145795,490,255"
"145995,490,255"
"146196,490,255"
"146398,490,255"
"146598,490,255"
"146799,490,255"
"147000,490,255"
"147201,490,255"
"147401,490,255"
"147602,491,255"
"147804,491,255"
"148004,491,255"
"148205,491,255"
"148406,491,255"
"148606,491,255"
"148807,491,255"
"149009,491,255"
"149210,491,255"
"149410,491,255"
"149611,491,255"
"149812,491,255"
"150012,491,255"
"150214,491,255"
"150415,491,255"
"150616,491,255"
"150816,491,255"
"151017,491,255"
"151218,491,255"
"151418,491,255"
"151620,491,255"
"151821,491,255"
"152022,491,255"
"152222,491,255"
"152423,491,255"
"152624,491,255"
"152825,491,255"
"153026,492,255"
"153227,492,255"
"153427,492,255"
"153628,492,255"
"153829,492,255"
"154031,492,255"
"154231,492,255"
"154432,492,255"
"154633,492,255"
"154833,492,255"
"155034,492,255"
"155235,492,255"
"155437,492,255"
"155637,492,255"
"155838,492,255"
"156039,492,255"
"156239,492,255"
"156440,493,255"
"156642,492,255"
"156843,493,255"
"157043,493,255"
"157244,493,255"
"157445,493,255"
"157645,493,255"
"157847,493,255"
"158048,493,255"
"158248,493,255"
"158449,493,255"
"158650,493,255"
"158851,493,255"
"159051,493,255"
"159253,493,255"
"159454,493,255"
"159654,493,255"
"159855,494,255"
"160056,493,255"
"160257,493,255"
"160458,493,255"
"160659,493,255"
"160860,493,255"
"161060,493,255"
"161261,493,255"
"161462,493,255"
"161664,493,255"
"161864,492,255"
"162065,493,255"
"162266,493,255"
"162466,493,255"
"162667,493,255"
"162868,492,255"
"163069,492,255"
"163270,492,255"
"163471,492,255"
"163672,492,255"
"163872,492,255"
"164073,492,255"
"164275,492,255"
"164475,491,255"
"164676,491,255"
"164877,492,255"
"165078,491,255"
"165278,491,255"
"165480,492,255"
"165681,492,255"
"165881,492,255"
"166082,492,255"
"166283,491,255"
"166483,492,255"
"166684,492,255"
"166886,492,255"
"167087,492,255"
"167287,492,255"
"167488,492,255"
"167689,492,255"
"167889,492,255"
"168091,492,255"
"168292,492,255"
"168493,492,255"
"168693,492,255"
"168894,492,255"
"169095,492,255"
"169295,493,255"
"169497,492,255"
"169698,492,255"
"169899,493,255"
"170099,492,255"
"170300,492,255"
"170501,492,255"
"170702,493,255"
"170903,493,255"
"171104,493,255"
"171304,493,255"
"171505,492,255"
"171706,493,255"
"171908,493,255"
"172108,493,255"
"172309,494,255"
"172510,493,255"
"172710,493,255"
"172911,494,255"
"173112,494,255"
"173314,494,255"
"173514,494,255"
"173715,494,255"
"173916,494,255"
"174116,495,255"
"174317,495,255"
"174519,494,255"
"174720,495,255"
"174920,495,255"
"175121,495,255"
"175322,495,255"
"175522,494,255"
"175724,494,255"
"175925,494,255"
"176125,494,255"
"176326,494,255"
"176527,494,255"
"176728,494,255"
"176928,494,255"
"177130,495,255"
"177331,495,255"
"177531,495,255"
"177732,495,255"
"177933,495,255"
"178134,496,255"
"178335,495,255"
"178536,495,255"
"178737,495,255"
"178937,495,255"
"179138,495,255"
"179339,495,255"
"179540,495,255"
"179741,495,255"
"179942,495,255"
"180143,495,255"
"180343,496,255"
"180544,496,255"
"180745,495,255"
"180946,496,255"
"181147,496,255"
"181348,496,255"
"181549,496,255"
"181749,496,255"
"181950,495,255"
"182152,495,255"
"182352,495,255"
"182553,495,255"
"182754,496,255"
"182955,496,255"
"183155,496,255"
"183357,496,255"
"183558,496,255"
"183758,496,255"
"183959,496,255"
"184160,496,255"
"184360,495,255"
"184561,495,255"
"184763,495,255"
"184964,496,255"
"185164,496,255"
"185365,496,255"
"185566,496,255"
"185766,496,255"
"185968,496,255"
"186169,496,255"
"186370,496,255"
"186570,496,255"
"186771,496,255"
"186972,496,255"
"187173,495,255"
"187374,495,255"
"187575,496,255"
"187776,496,255"
"187976,496,255"
"188177,495,255"
"188378,495,255"
"188579,496,255"
"188780,495,255"
"188981,495,255"
"189181,495,255"
"189382,496,255"
"189583,496,255"
"189785,496,255"
"189985,496,255"
"190186,496,255"
"190387,495,255"
"190587,495,255"
"190788,496,255"
"190990,496,255"
"191191,495,255"
"191391,495,255"
"191592,495,255"
"191793,495,255"
"191993,496,255"
"192195,495,255"
"192396,495,255"
"192596,495,255"
"192797,495,255"
"192998,494,255"
"193199,494,255"
"193399,494,255"
"193601,494,255"
"193802,494,255"
"194002,494,255"
"194203,494,255"
"194404,495,255"
"194605,494,255"
"194806,495,255"
"195007,495,255"
"195208,494,255"
"195408,495,255"
"195609,495,255"
"195810,495,255"
"196012,495,255"
"196212,495,255"
"196413,495,255"
"196614,495,255"
"196814,495,255"
"197015,495,255"
"197216,495,255"
"197417,496,255"
"197618,495,255"
"197819,496,255"
"198020,496,255"
"198220,496,255"
"198421,496,255"
"198623,496,255"
"198823,496,255"
"199024,497,255"
"199225,496,255"
"199426,496,255"
"199626,495,255"
"199828,496,255"
"200029,496,255"
"200229,496,255"
"200430,496,255"
"200631,496,255"
"200832,496,255"
"201032,496,255"
"201234,496,255"
"201435,496,255"
"201635,496,255"
"201836,496,255"
"202037,496,255"
"202237,495,255"
"202439,496,255"
"202640,495,255"
"202841,495,255"
"203041,495,255"
"203242,495,255"
"203443,496,255"
"203644,496,255"
"203845,496,255"
"204046,496,255"
"204247,496,255"
"204447,496,255"
"204648,496,255"
"204850,496,255"
"205050,496,255"
"205251,496,255"
"205452,496,255"
"205652,496,255"
"205853,496,255"
"206054,496,255"
"206256,496,255"
"206456,496,255"
"206657,496,255"
"206858,496,255"
"207058,496,255"
"207259,496,255"
"207461,496,255"
"207662,496,255"
"207862,496,255"
"208063,496,255"
"208264,496,255"
"208464,496,255"
"208665,496,255"
"208867,496,255"
"209068,496,255"
"209268,496,255"
"209469,496,255"
"209670,496,255"
"209870,496,255"
"210072,496,255"
"210273,496,255"
"210473,497,255"
"210674,496,255"
"210875,497,255"
"211076,497,255"
"211277,497,255"
"211478,497,255"
"211679,498,255"
"211879,497,255"
"212080,497,255"
"212281,497,255"
"212482,498,255"
"212683,498,255"
"212884,497,255"
"213085,498,255"
"213285,497,255"
"213486,497,255"
"213687,498,255"
"213889,497,255"
"214089,497,255"
"214290,497,255"
"214491,497,255"
"214691,497,255"
"224534,494,255"
"224735,494,255"
"224935,495,255"
"225136,495,255"
"225338,495,255"
"225539,495,255"
"225739,495,255"
"225940,495,255"
"226141,495,255"
"226341,496,255"
"226543,495,255"
"226744,496,255"
"226945,496,255"
"227145,496,255"
"227346,496,255"
"227547,497,255"
"227747,497,255"
"227949,497,255"
"228150,497,255"
"228350,497,255"
"228551,497,255"
"228752,498,255"
"228953,497,255"
"229154,497,255"
"229355,497,255"
"229556,497,255"
"229756,497,255"
"229957,497,255"
"230158,498,255"
"230360,497,255"
"230560,497,255"
"230761,497,255"
"230962,497,255"
"231162,497,255"
"231363,497,255"
"231565,497,255"
"231766,497,255"
"231966,498,255"
"232167,498,255"
"232368,498,255"
"232568,498,255"
"232769,498,255"
"232971,498,255"
"233171,498,255"
"233372,498,255"
"233573,499,255"
"233774,498,255"
"233974,499,255"
