11,22
17,52
24,92
30,130
37,166
44,201
50,244
57,290
63,331
70,363
76,391
83,409
90,415
96,418
103,425
109,439
116,443
122,441
130,443
136,455
143,461
149,456
156,456
162,465
169,473
176,469
183,467
189,474
195,482
203,484
212,478
222,486
232,489
241,486
250,487
260,485
269,492
278,489
287,486
297,485
307,486
316,487
325,485
334,488
344,487
353,489
362,487
372,483
381,485
391,481
400,482
409,479
418,475
428,476
438,470
447,470
456,466
465,464
475,463
484,454
493,453
503,447
513,444
522,440
531,432
540,429
549,420
559,417
569,411
578,406
587,402
596,389
606,385
615,377
624,373
634,369
644,359
653,355
662,344
671,341
680,337
690,333
700,330
709,318
718,314
728,311
737,308
746,305
755,295
765,293
775,287
784,286
793,285
802,282
812,282
821,275
831,276
840,278
849,279
859,282
868,277
877,279
886,284
897,287
906,293
915,291
924,296
933,299
943,305
952,313
961,316
971,323
980,325
990,332
999,342
1008,348
1018,348
1030,351
1040,364
1050,371
1060,388
1071,396
1081,402
1091,409
1102,405
1113,411
1123,420
1133,426
1143,430
1154,434
1165,439
1175,445
1185,451
1196,455
1206,460
1216,464
1226,469
1238,472
1248,475
1258,478
1268,480
1278,484
1289,487
1300,489
1310,491
1320,493
1331,494
1341,494
1351,495
1362,495
1373,495
1383,495
1393,495
1403,495
1414,494
1424,494
1435,491
1445,488
1456,486
1466,483
1476,481
1486,479
1498,476
1508,473
1518,470
1528,467
1539,461
1549,454
1559,449
1570,444
1581,440
1591,434
1601,428
1611,422
1622,417
1633,411
1643,406
1653,397
1664,388
1674,381
1684,375
1695,367
1705,360
1716,354
1726,347
1736,341
1746,336
1757,330
1768,321
1778,314
1788,308
1799,303
1809,298
1819,295
1830,292
1841,289
1851,287
1861,286
1871,285
1882,283
1892,282
1903,283
1913,284
1924,285
1934,287
1944,290
1954,292
1966,295
1976,299
1986,303
1996,306
2007,314
2017,321
2028,328
2038,335
2049,342
2059,348
2069,355
2079,363
2089,370
2101,376
2111,381
2121,389
2131,396
2142,403
2152,409
2163,415
2173,420
2184,427
2194,432
2204,436
2214,440
2225,444
2236,449
2246,454
2256,458
2267,462
2277,465
2287,469
2298,472
2309,474
2319,476
2329,477
2339,480
2350,482
2361,483
2371,484
2381,485
2392,486
2402,486
2412,486
2422,486
2434,486
2444,486
2454,486
2464,485
2475,484
2485,483
2496,480
2506,477
2516,474
2527,471
2537,469
2547,467
2557,464
2569,461
2579,458
2589,455
2599,451
2610,444
2620,439
2631,435
2641,431
2652,425
2662,420
2672,415
2682,410
2693,405
2704,400
2714,392
2724,383
2735,377
2745,371
2755,365
2766,358
2777,353
2787,347
2797,342
2807,337
2818,333
2829,324
2839,318
2849,313
2860,308
2870,304
2880,301
2890,298
2902,296
2912,295
2922,294
2932,293
2942,292
2953,291
2964,293
2974,295
2984,297
2995,301
3005,304
3015,308
3026,312
3037,317
3047,322
3057,327
3067,335
3078,343
3088,350
3099,357
3109,364
3120,371
3130,377
3140,386
3150,393
3162,399
3172,404
3182,413
3192,421
3203,428
3213,434
3223,440
3234,446
3245,452
3255,457
3265,461
3275,464
3286,466
3297,471
3307,476
3317,480
3328,483
3338,487
3348,490
3359,493
3369,495
3380,497
3390,498
3400,501
3410,503
3421,504
3432,506
3442,507
3452,507
3463,506
3473,506
3483,506
3494,505
